Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT,AAPL,GE,MSFT
Date,,,,,,,,,,,,,,,
2019-12-10,65.00019073486328,53.627357482910156,144.26438903808594,65.38513583692486,53.72477238670256,144.98985810219403,64.36587101264504,53.188988551872356,143.91118769418733,65.02924208016003,53.52994257911775,144.41710940143193,90420400,4971956,16476100
2019-12-11,65.55461120605469,53.432525634765625,144.80848693847656,65.63450980225757,54.01701876314253,144.9707623380976,65.00503683196938,53.335110734693444,143.50072870496317,65.08008861116568,53.432525634765625,144.65575200979637,78756800,7365872,18856600
2019-12-12,65.72166442871094,55.72178649902344,146.2785186767578,65.98798077100976,56.3549926004519,146.46943003332288,64.71935596207432,54.74763014841365,144.15936911799892,64.8307219276027,55.2834176324264,144.76073916289877,137310400,20039606,24612100
2019-12-13,66.61502075195312,55.23471450805664,147.5099334716797,66.65133493239513,56.50111939681938,147.8535797960323,65.59333994102727,55.1860089218389,145.8871648266387,65.72165497088204,56.01404116697891,146.04944023458228,133587600,10560930,23845400
2019-12-16,67.7553482055664,54.40668487548828,148.46450805664062,67.98051096052816,55.332135793390975,148.81769485975087,67.058093591998,54.21185133743002,147.78677043090983,67.06293302118587,54.94247244521847,148.06358976417897,128186000,11137921,24144200
2019-12-17,67.88850402832031,54.06572341918945,147.6626434326172,68.21776250630693,54.698925807021645,148.6363102811984,67.49871205445935,53.96830479956642,147.43354106659726,67.68513719395666,54.30926251236003,148.3881124099428,114158400,8376439,25425600
2019-12-18,67.72628784179688,53.38381576538086,147.357177734375,68.24923427372028,54.26055731279698,148.41675253776003,67.5761842840897,53.188985967263406,147.17580684356807,67.74081351586915,53.67606419050083,147.2903653125848,116028400,15133639,24129200
2019-12-19,67.7940902709961,53.77347183227539,148.63632202148438,68.07493233966673,54.309259296704035,148.69359397611237,67.5350441062106,53.481223446597355,146.7653556318805,67.66819860784388,53.481223446597355,147.0039984865665,98369200,9090163,24958900
2019-12-20,67.65367889404297,53.773475646972656,150.2590789794922,68.43083223378363,54.309748918665825,151.29001778042624,67.44062576189711,53.13969916169622,149.18994916800344,68.32915248608661,54.01723554659255,150.201807029263,275978000,14775102,53477500
2019-12-23,68.7576675415039,54.40724563598633,150.2590789794922,68.81819365729748,54.4559991026185,150.93681647800815,67.87882715803046,53.627216289132775,150.12543957375644,67.91756475875138,53.627216289132775,150.93681647800815,98572000,8834673,17718200
2019-12-24,68.82302856445312,54.55351257324219,150.23043823242188,68.97313952804878,54.60226604905129,150.54544851427923,68.49619347139719,54.065992740446056,149.98224036850874,68.92471568321903,54.114746216255156,150.3258866245711,48478800,4167022,8989200
2019-12-26,70.18849182128906,54.74851608276367,151.4618377685547,70.20544090356042,54.74851608276367,151.51910972034838,68.92712988822538,54.260992577970946,150.24952804837662,68.95618123586748,54.50475619602894,150.4022629635619,93121200,6092672,14520600
2019-12-27,70.16187286376953,54.504756927490234,151.7387237548828,71.17145176052892,54.65100987643519,152.3019175618177,69.7551391250006,54.2609933061609,151.03233545366413,70.48145253927747,54.45600345695971,152.20645456562852,146266000,6013441,18412800
2019-12-30,70.57830810546875,54.017242431640625,150.430908203125,70.86157364917834,54.40725906700875,151.795952922549,69.05305256118432,53.77348250095103,149.60997619045432,70.07957337760718,53.968492684297075,151.76731694488873,144114400,9659851,16348400
2019-12-31,71.09395599365234,54.40724563598633,150.53590393066406,71.10121883015677,54.40724563598633,150.60273091885034,70.0940636337167,53.43220615392712,149.3426897039378,70.19332732490382,53.627216289132775,149.64815953746933,100805600,11367670,18369400
2020-01-02,72.71607971191406,58.16115951538086,153.32325744628906,72.77660582997152,58.307416206305845,153.42826088554256,71.46681974859514,54.74852080664128,151.1372952944172,71.7210264890596,54.74852080664128,151.5668495220527,135480400,17540015,22622100
2020-01-03,72.0091323852539,58.35616683959961,151.41412353515625,72.77176000550182,58.502423523404794,152.68370535175205,71.78397699623217,56.21107751687821,150.87956583671692,71.9413434276417,56.40608767239293,151.12776374356721,146322800,17231837,21116200
2020-01-06,72.5829086303711,59.1849479675293,151.8054962158203,72.62164622763687,59.52621106530911,151.8723232086729,70.87607527260708,57.72238863591013,149.3999720884019,71.12786596061405,57.72238863591013,149.94408480527218,118387200,22461009,20813700
2020-01-07,72.24154663085938,58.74618911743164,150.42140197753906,72.84922374466596,59.672475319171205,152.41645322528868,72.02123070618616,58.11241258035121,150.17321859278033,72.59259363206662,59.23370895652063,152.08236188799123,108872000,14160793,21634100
2020-01-08,73.40364837646484,58.20990753173828,152.8173370361328,73.70627893727402,58.74618077107472,153.49508916164322,71.943758846659,57.86864443912567,150.77455475450427,71.943758846659,58.45366741665062,151.71003067939102,132079200,11115771,27746500
2020-01-09,74.9627914428711,58.063655853271484,154.72647094726562,75.15647202012606,58.941192260768325,154.85056988722462,74.13237506994084,57.673639257570265,153.7146276185013,74.38415834268419,58.843689044673916,154.48782810310033,170108400,7900488,21385000
2020-01-10,75.13227844238281,56.89360809326172,154.01052856445312,75.69880941545972,58.06365792205372,155.80512725217918,74.6287043855216,56.50359521498809,153.85779366217815,75.19765137920673,57.722394787902445,155.4233045620937,140644800,11767739,20725900
2020-01-13,76.73741149902344,59.08744430541992,155.86239624023438,76.76404682603398,59.23370098372537,155.89103221316708,75.3307854721379,56.942355063360935,153.93415819102395,75.44942165682815,57.23486841997184,154.41144382737096,121532000,13274420,21626500
2020-01-14,75.70120239257812,58.648677825927734,154.76467895507812,76.88509646087522,59.428707222345224,156.16790019811782,75.57773417210761,58.453667678330916,154.37330115192177,76.67446681398555,59.28245054447843,155.96743377813863,161954400,9034667,23477400
2020-01-15,75.37678527832031,57.86865234375,155.7669677734375,76.3839404992497,58.59993209837686,156.4924514232917,74.9434163205122,57.67364217038858,155.18469315115652,75.50026089033786,58.59993209837686,155.23241007287436,121923600,9239517,21417900
2020-01-16,76.32099914550781,57.72239303588867,158.62112426757812,76.43237250443956,58.40491928347491,158.68795125558384,75.5583716587375,57.624889819279716,156.57834209956698,75.92152830847965,58.20991285025701,156.88381193227306,108829200,7358067,23865400
2020-01-17,77.16593933105469,57.57612991333008,159.5089111328125,77.16835535095495,58.16115287895289,159.8620979437721,76.26288724448004,57.332370033376975,157.91476383355945,76.57035717765905,57.77113632476329,159.81436645335992,137816400,9345794,34371700
2020-01-21,76.64299774169922,56.84485626220703,158.9361572265625,77.23614913553814,57.52738623677572,160.54938541719685,76.5049964495613,56.601096356573265,158.8693302290307,76.79310129941813,57.234872857485776,159.10797310774927,110843200,8775485,29517200
2020-01-22,76.91658020019531,55.43104553222656,158.17250061035156,77.47099402402007,57.08861509827547,159.88119181662015,76.82215592624772,55.33354231806451,158.15340510126097,77.1296258918447,57.08861509827547,159.7952693085153,101832400,12428998,24138800
2020-01-23,77.28700256347656,57.3811149597168,159.1461639404297,77.3668937772688,57.77113148120724,159.22253140940367,76.42026453610515,56.552332183626376,157.7620381585891,76.96984634011159,57.186108564632995,158.64024220338177,104472000,14679157,19680800
2020-01-24,77.06425476074219,57.0886116027832,157.54248046875,78.27961624864055,57.9661479391578,159.919368845701,76.87299020657808,56.64984156893427,156.97928675619562,77.53393791090298,57.917394469400165,159.90027333654157,146537600,11912960,24918100
2020-01-27,74.79816436767578,55.772308349609375,154.90786743164062,75.48089322464955,56.50359178022818,155.95790194568534,73.81279759380895,55.47979870868532,152.92235689228698,75.06689673049003,55.821061822091785,153.82919693681342,161940000,9602991,32078100
2020-01-28,76.9141616821289,57.18611526489258,157.94338989257812,77.08605376922371,57.624885302224264,158.229749659442,75.58258723533865,55.91856235436543,155.66196483440646,75.6818509443487,56.16232224244193,156.33970237012244,162234000,12625782,24899900
2020-01-29,78.5241470336914,63.08510208129883,160.40615844726562,79.37393591584485,63.377615403821665,161.0839104943588,77.80752001617462,60.891263356346066,158.16292458122416,78.55078236199498,61.28127614461273,160.2152470960965,216229200,44278356,34754500
2020-01-30,78.41034698486328,62.06131362915039,164.9308319091797,78.46361024577816,63.32886647577847,166.14314156692402,77.17077370005123,60.94001745425987,163.03122973410018,77.60414262347498,62.84134672420199,166.14314156692402,126743200,19154638,51597500
2020-01-31,74.93374633789062,60.69626235961914,162.49667358398438,78.12225762194025,62.11007198935297,164.56809162420643,74.63837863048332,60.15998909811262,161.876208045128,77.69857485901245,61.81755862283606,164.386735306438,199588400,15646447,36142700
2020-02-03,74.72795867919922,59.76997375488281,166.4581756591797,75.89731989448796,61.81755604101323,166.57271957325094,73.16880546652003,59.72122028539172,162.65897076563186,73.67237945985059,60.74501329411856,162.6876067441497,173788400,10105766,30107000
2020-02-04,77.19502258300781,61.330039978027344,171.93740844726562,77.38628720994407,61.52504640513089,172.43378968983822,75.93123677650955,60.403750120976824,168.30049347850374,76.33797057002913,60.891273651382626,169.0927895461623,136616400,8905297,36433300
2020-02-05,77.82447814941406,62.69510269165039,171.72738647460938,78.62584328517734,62.69510269165039,175.83204634656084,77.21921702642419,61.28128924108381,170.3050844317914,78.32562874403418,62.207579139482355,175.66977095885156,118826800,10046658,39186300
2020-02-06,78.73477172851562,63.13385009765625,175.28790283203125,78.73719513687406,63.37760993495023,175.46927367885075,77.53635935306664,62.548823503092684,171.88007687593736,78.09561993929752,63.08509663766845,172.74874010775733,105425600,12763278,27751400
2020-02-07,77.66458129882812,62.5488395690918,175.53616333007812,78.48240856737728,63.816392541127165,177.19712308567685,77.17194309043332,62.451336355394496,174.19021393669328,78.2324494253046,63.47512569620139,174.5434153179909,117684000,13369743,33529100
2020-02-10,78.0334243774414,62.9388427734375,180.1276092529297,78.0334243774414,63.23134860367352,180.26124865813412,76.16480064339702,62.256313000489484,174.9251983541532,76.24488144952362,62.59757602130226,175.24020864476424,109348800,6720424,35844300
2020-02-11,77.56263732910156,62.64634704589844,176.06117248535156,78.60373238920275,63.280119805972554,182.03678492319855,77.34422769426291,62.30508019807575,175.16387293112035,78.53093164624849,63.13386684984684,181.9890534343469,94323200,8202487,53159900
2020-02-12,79.40457916259766,64.15765380859375,176.31887817382812,79.40943007689862,64.64517356602187,177.40708891604868,78.01402569685219,62.79259401020724,173.58880356571652,78.01402569685219,63.13386082546544,177.1493505765325,113730400,13184414,47062900
2020-02-13,78.8391342163086,63.08510208129883,175.36431884765625,79.16675238353734,64.15764844300067,177.76982829589463,78.47026476188894,62.8900956871655,174.56246779930643,78.67411425559266,63.76762819208833,174.7629342027948,94747600,10234936,35295800
2020-02-14,78.85856628417969,62.5488395690918,176.92979431152344,79.10852542853588,63.71889305875334,176.98706625838952,78.34893875905203,62.158826714302585,174.35244017773482,78.80759834748271,63.231365796296394,174.9251887775994,80113600,7416954,23149500
2020-02-18,77.41459655761719,62.15882873535156,178.7244415283203,77.59660579717271,63.13386836667425,179.1730913579664,76.34923225388421,61.76881213655777,177.07303669305693,76.53124149343974,61.963818570292865,177.17804015458276,152531200,8820688,27792200
2020-02-19,78.53581237792969,61.476295471191406,179.2604522705078,78.76636049477621,63.08511152321193,180.12190738571533,77.65731518485758,61.378792259531494,178.48513974574303,77.65731518485758,61.915061789322735,180.00705059845833,93984000,11010597,29997500
2020-02-20,77.73008728027344,61.086273193359375,176.52288818359375,78.78574250032466,61.81755280955924,179.2317055664298,77.22288901629881,60.5012502466641,173.345062600929,78.29553354521413,61.67129614005466,178.94454904497888,100566000,7937566,36862400
2020-02-21,75.97066497802734,59.72121047973633,170.9425506591797,77.76649566805042,60.7450033203661,175.64230186001902,75.35183643347615,59.57495382660027,169.65993463045433,77.32238890983989,60.696249858879874,175.32643111765134,129554000,8611565,48572600
2020-02-24,72.3620376586914,57.81989288330078,163.57223510742188,73.8181119648714,58.79493245522137,167.0755119618359,70.19006459555902,56.55233994727466,156.240244210252,72.13877707909086,56.99110999343295,160.58584282779552,222195200,14240786,68311100
2020-02-25,69.91097259521484,55.18728256225586,160.873046875,73.41768758581995,58.502421510002456,167.3531367927609,69.4377529242665,54.50475636975251,160.4710189288853,73.03425797216033,58.3561648312308,166.74054294898085,230673600,16269102,68073300
2020-02-26,71.02002716064453,53.383460998535156,162.88307189941406,72.28924134156426,56.25982622485207,165.84075010996372,69.5275523864246,52.652177592928865,161.00701012275013,69.53483246216315,55.43104334026274,162.4427779459745,198054800,18682881,56206100
2020-02-27,66.37755584716797,50.653343200683594,151.40650939941406,69.4061923618355,53.38345911204795,159.87754615716182,66.24165620285358,50.263330373240464,151.2150765935854,68.21706677109698,51.774639407890604,156.32642160207112,320605600,18910102,93174900
2020-02-28,66.33870697021484,53.04219436645508,155.07254028320312,67.56423997742047,54.55350719156222,156.69975601306766,62.215594430040085,48.06948957743076,145.49118524939092,62.43158222681276,48.50825589113367,145.8836320833178,426510000,30359552,97012700
2020-03-02,72.51490783691406,54.65102005004883,165.39088439941406,73.15315476053108,55.28479662831043,165.5153222915378,67.39680886693866,52.457180631598355,155.35965672866865,68.50342446012388,54.65102005004883,158.23119253790156,341397200,25039892,71030800
2020-03-03,70.2118911743164,53.04219436645508,157.46543884277344,73.77441717355254,55.479797021291006,167.50624714378853,69.35765634090362,52.01840132605046,155.31178709378187,73.69433636090781,54.84602055491307,166.35763579873682,319475600,21919391,71677000
2020-03-04,73.46863555908203,53.383460998535156,163.246826171875,73.62880458228122,54.21224388312449,163.39039713117188,71.13649400429283,52.16465781007357,158.5279277026881,71.93976087414214,53.91973052088198,161.2750404354644,219178400,16665500,49814400
2020-03-05,71.08555603027344,49.14203643798828,159.1501007080078,72.69451203400999,52.310915061069444,163.55311380346967,70.71910826678842,48.50825623578399,158.5949353296999,71.71651568382781,51.677138590188534,158.93952023329146,187572800,21686251,47817300
2020-03-06,70.14151763916016,45.872406005859375,154.6513671875,70.5759151634938,47.629221618594904,156.12541593642464,68.24862422437134,44.79879438972722,149.31987490003448,68.43548440571074,47.53162158122711,155.64682659379633,226176800,29787216,72821100
2020-03-09,64.59387969970703,40.065155029296875,144.1702423095703,67.48660954634035,42.26117650424959,150.99493069721586,63.82458392757783,39.57715108709159,143.57679622556182,64.00659319733327,40.65076274796637,144.53397486706558,286744800,24558063,70419300
